Lead (mg/L),Red Value,Green Value,Blue Value,Orange Intensity,Absorbance
0.005245,173,152,92,417,0.052
0.005246,173,152,92,417,0.052
0.005247,173,152,92,417,0.052
0.005248,173,152,92,417,0.052
0.005249,173,152,92,417,0.052
0.00525,174,152,92,418,0.052
0.005251,174,153,92,419,0.053
0.005252,174,153,92,419,0.053
0.005253,174,153,92,419,0.053
0.005254,174,153,92,419,0.053
0.005255,174,153,92,419,0.053
0.005256,174,153,92,419,0.053
0.005257,174,153,92,419,0.053
0.005258,174,153,92,419,0.053
0.005259,174,153,92,419,0.053
0.00526,174,153,92,419,0.053
0.005261,174,153,92,419,0.053
0.005262,174,153,92,419,0.053
0.005263,174,153,92,419,0.053
0.005264,174,153,92,419,0.053
0.005265,174,153,92,419,0.053
0.005266,174,153,92,419,0.053
0.005267,174,153,92,419,0.053
0.005268,174,153,92,419,0.053
0.005269,174,153,92,419,0.053
0.00527,174,153,92,419,0.053
0.005271,174,153,92,419,0.053
0.005272,174,153,92,419,0.053
0.005273,174,153,92,419,0.053
0.005274,174,153,92,419,0.053
0.005275,174,153,92,419,0.053
0.005276,174,153,92,419,0.053
0.005277,174,153,92,419,0.053
0.005278,174,153,92,419,0.053
0.005279,174,153,92,419,0.053
0.00528,174,153,92,419,0.053
0.005281,174,153,92,419,0.053
0.005282,174,153,92,419,0.053
0.005283,174,153,92,419,0.053
0.005284,174,153,92,419,0.053
0.005285,174,153,92,419,0.053
0.005286,174,153,92,419,0.053
0.005287,174,153,92,419,0.053
0.005288,174,153,92,419,0.053
0.005289,174,153,92,419,0.053
0.00529,174,153,92,419,0.053
0.005291,174,153,92,419,0.053
0.005292,174,153,92,419,0.053
0.005293,174,153,92,419,0.053
0.005294,174,153,92,419,0.053
0.005295,174,153,92,419,0.053
0.005296,174,153,92,419,0.053
0.005297,174,153,92,419,0.053
0.005298,174,153,92,419,0.053
0.005299,174,153,92,419,0.053
0.0053,174,153,92,419,0.053
0.005301,174,153,92,419,0.053
0.005302,174,153,92,419,0.053
0.005303,174,153,92,419,0.053
0.005304,174,153,92,419,0.053
0.005305,174,153,92,419,0.053
0.005306,174,153,92,419,0.053
0.005307,174,153,92,419,0.053
0.005308,174,153,92,419,0.053
0.005309,174,153,92,419,0.053
0.00531,174,153,92,419,0.053
0.005311,174,153,92,419,0.053
0.005312,174,153,92,419,0.053
0.005313,174,153,92,419,0.053
0.005314,174,153,92,419,0.053
0.005315,174,153,92,419,0.053
0.005316,174,153,92,419,0.053
0.005317,174,153,92,419,0.053
0.005318,174,153,92,419,0.053
0.005319,174,153,91,418,0.053
0.00532,174,153,91,418,0.053
0.005321,174,153,91,418,0.053
0.005322,175,153,91,419,0.053
0.005323,175,153,91,419,0.053
0.005324,175,153,91,419,0.053
0.005325,175,153,91,419,0.053
0.005326,175,153,91,419,0.053
0.005327,175,153,91,419,0.053
0.005328,175,153,91,419,0.053
0.005329,175,153,91,419,0.053
0.00533,175,153,91,419,0.053
0.005331,175,153,91,419,0.053
0.005332,175,153,91,419,0.053
0.005333,175,153,91,419,0.053
0.005334,175,153,91,419,0.053
0.005335,175,153,91,419,0.053
0.005336,175,153,91,419,0.053
0.005337,175,153,91,419,0.053
0.005338,175,153,91,419,0.053
0.005339,175,153,91,419,0.053
0.00534,175,153,91,419,0.053
0.005341,175,153,91,419,0.053
0.005342,175,153,91,419,0.053
0.005343,175,153,91,419,0.053
0.005344,175,153,91,419,0.053
0.005345,175,153,91,419,0.053
0.005346,175,153,91,419,0.053
0.005347,175,153,91,419,0.053
0.005348,175,153,91,419,0.053
0.005349,175,153,91,419,0.053
0.00535,175,154,91,420,0.054
0.005351,175,154,91,420,0.054
0.005352,175,154,91,420,0.054
0.005353,175,154,91,420,0.054
0.005354,175,154,91,420,0.054
0.005355,175,154,91,420,0.054
0.005356,175,154,91,420,0.054
0.005357,175,154,91,420,0.054
0.005358,175,154,91,420,0.054
0.005359,175,154,91,420,0.054
0.00536,175,154,91,420,0.054
0.005361,175,154,91,420,0.054
0.005362,175,154,91,420,0.054
0.005363,175,154,91,420,0.054
0.005364,175,154,91,420,0.054
0.005365,175,154,91,420,0.054
0.005366,175,154,91,420,0.054
0.005367,175,154,91,420,0.054
0.005368,175,154,91,420,0.054
0.005369,175,154,91,420,0.054
0.00537,175,154,91,420,0.054
0.005371,175,154,91,420,0.054
0.005372,175,154,91,420,0.054
0.005373,175,154,91,420,0.054
0.005374,175,154,91,420,0.054
0.005375,175,154,91,420,0.054
0.005376,175,154,91,420,0.054
0.005377,175,154,91,420,0.054
0.005378,175,154,91,420,0.054
0.005379,175,154,91,420,0.054
0.00538,175,154,91,420,0.054
0.005381,175,154,91,420,0.054
0.005382,175,154,91,420,0.054
0.005383,175,154,91,420,0.054
0.005384,175,154,91,420,0.054
0.005385,175,154,91,420,0.054
0.005386,175,154,91,420,0.054
0.005387,175,154,91,420,0.054
0.005388,175,154,91,420,0.054
0.005389,175,154,91,420,0.054
0.00539,175,154,91,420,0.054
0.005391,175,154,91,420,0.054
0.005392,175,154,91,420,0.054
0.005393,176,154,91,421,0.054
0.005394,176,154,91,421,0.054
0.005395,176,154,91,421,0.054
0.005396,176,154,91,421,0.054
0.005397,176,154,91,421,0.054
0.005398,176,154,91,421,0.054
0.005399,176,154,91,421,0.054
0.0054,176,154,91,421,0.054
0.005401,176,154,91,421,0.054
0.005402,176,154,91,421,0.054
0.005403,176,154,91,421,0.054
0.005404,176,154,91,421,0.054
0.005405,176,154,91,421,0.054
0.005406,176,154,91,421,0.054
0.005407,176,154,91,421,0.054
0.005408,176,154,91,421,0.054
0.005409,176,154,91,421,0.054
0.00541,176,154,90,420,0.054
0.005411,176,154,90,420,0.054
0.005412,176,154,90,420,0.054
0.005413,176,154,90,420,0.054
0.005414,176,154,90,420,0.054
0.005415,176,154,90,420,0.054
0.005416,176,154,90,420,0.054
0.005417,176,154,90,420,0.054
0.005418,176,154,90,420,0.054
0.005419,176,154,90,420,0.054
0.00542,176,154,90,420,0.054
0.005421,176,154,90,420,0.054
0.005422,176,154,90,420,0.054
0.005423,176,154,90,420,0.054
0.005424,176,154,90,420,0.054
0.005425,176,154,90,420,0.054
0.005426,176,154,90,420,0.054
0.005427,176,154,90,420,0.054
0.005428,176,154,90,420,0.054
0.005429,176,154,90,420,0.054
0.00543,176,154,90,420,0.054
0.005431,176,154,90,420,0.054
0.005432,176,154,90,420,0.054
0.005433,176,154,90,420,0.054
0.005434,176,154,90,420,0.054
0.005435,176,154,90,420,0.054
0.005436,176,154,90,420,0.054
0.005437,176,154,90,420,0.054
0.005438,176,154,90,420,0.054
0.005439,176,154,90,420,0.054
0.00544,176,154,90,420,0.054
0.005441,176,154,90,420,0.054
0.005442,176,154,90,420,0.054
0.005443,176,154,90,420,0.054
0.005444,176,154,90,420,0.054
0.005445,176,154,90,420,0.054
0.005446,176,154,90,420,0.054
0.005447,176,154,90,420,0.054
0.005448,176,154,90,420,0.054
0.005449,176,154,90,420,0.054
0.00545,176,154,90,420,0.054
0.005451,176,155,90,421,0.055
0.005452,176,155,90,421,0.055
0.005453,176,155,90,421,0.055
0.005454,176,155,90,421,0.055
0.005455,176,155,90,421,0.055
0.005456,176,155,90,421,0.055
0.005457,176,155,90,421,0.055
0.005458,176,155,90,421,0.055
0.005459,176,155,90,421,0.055
0.00546,176,155,90,421,0.055
0.005461,176,155,90,421,0.055
0.005462,176,155,90,421,0.055
0.005463,176,155,90,421,0.055
0.005464,176,155,90,421,0.055
0.005465,177,155,90,422,0.055
0.005466,177,155,90,422,0.055
0.005467,177,155,90,422,0.055
0.005468,177,155,90,422,0.055
0.005469,177,155,90,422,0.055
0.00547,177,155,90,422,0.055
0.005471,177,155,90,422,0.055
0.005472,177,155,90,422,0.055
0.005473,177,155,90,422,0.055
0.005474,177,155,90,422,0.055
0.005475,177,155,90,422,0.055
0.005476,177,155,90,422,0.055
0.005477,177,155,90,422,0.055
0.005478,177,155,90,422,0.055
0.005479,177,155,90,422,0.055
0.00548,177,155,90,422,0.055
0.005481,177,155,90,422,0.055
0.005482,177,155,90,422,0.055
0.005483,177,155,90,422,0.055
0.005484,177,155,90,422,0.055
0.005485,177,155,90,422,0.055
0.005486,177,155,90,422,0.055
0.005487,177,155,90,422,0.055
0.005488,177,155,90,422,0.055
0.005489,177,155,90,422,0.055
0.00549,177,155,90,422,0.055
0.005491,177,155,90,422,0.055
0.005492,177,155,90,422,0.055
0.005493,177,155,90,422,0.055
0.005494,177,155,90,422,0.055
0.005495,177,155,90,422,0.055
0.005496,177,155,90,422,0.055
0.005497,177,155,90,422,0.055
0.005498,177,155,90,422,0.055
0.005499,177,155,90,422,0.055
0.0055,177,155,90,422,0.055
0.005501,177,155,89,421,0.055
0.005502,177,155,89,421,0.055
0.005503,177,155,89,421,0.055
0.005504,177,155,89,421,0.055
0.005505,177,155,89,421,0.055
0.005506,177,155,89,421,0.055
0.005507,177,155,89,421,0.055
0.005508,177,155,89,421,0.055
0.005509,177,155,89,421,0.055
0.00551,177,155,89,421,0.055
0.005511,177,155,89,421,0.055
0.005512,177,155,89,421,0.055
0.005513,177,155,89,421,0.055
0.005514,177,155,89,421,0.055
0.005515,177,155,89,421,0.055
0.005516,177,155,89,421,0.055
0.005517,177,155,89,421,0.055
0.005518,177,155,89,421,0.055
0.005519,177,155,89,421,0.055
0.00552,177,155,89,421,0.055
0.005521,177,155,89,421,0.055
0.005522,177,155,89,421,0.055
0.005523,177,155,89,421,0.055
0.005524,177,155,89,421,0.055
0.005525,177,155,89,421,0.055
0.005526,177,155,89,421,0.055
0.005527,177,155,89,421,0.055
0.005528,177,155,89,421,0.055
0.005529,177,155,89,421,0.055
0.00553,177,155,89,421,0.055
0.005531,177,155,89,421,0.055
0.005532,177,155,89,421,0.055
0.005533,177,155,89,421,0.055
0.005534,177,155,89,421,0.055
0.005535,177,155,89,421,0.055
0.005536,178,155,89,422,0.055
0.005537,178,155,89,422,0.055
0.005538,178,155,89,422,0.055
0.005539,178,155,89,422,0.055
0.00554,178,155,89,422,0.055
0.005541,178,155,89,422,0.055
0.005542,178,155,89,422,0.055
0.005543,178,155,89,422,0.055
0.005544,178,155,89,422,0.055
0.005545,178,155,89,422,0.055
0.005546,178,155,89,422,0.055
0.005547,178,155,89,422,0.055
0.005548,178,155,89,422,0.055
0.005549,178,155,89,422,0.055
0.00555,178,156,89,423,0.055
0.005551,178,156,89,423,0.056
0.005552,178,156,89,423,0.056
0.005553,178,156,89,423,0.056
0.005554,178,156,89,423,0.056
0.005555,178,156,89,423,0.056
0.005556,178,156,89,423,0.056
0.005557,178,156,89,423,0.056
0.005558,178,156,89,423,0.056
0.005559,178,156,89,423,0.056
0.00556,178,156,89,423,0.056
0.005561,178,156,89,423,0.056
0.005562,178,156,89,423,0.056
0.005563,178,156,89,423,0.056
0.005564,178,156,89,423,0.056
0.005565,178,156,89,423,0.056
0.005566,178,156,89,423,0.056
0.005567,178,156,89,423,0.056
0.005568,178,156,89,423,0.056
0.005569,178,156,89,423,0.056
0.00557,178,156,89,423,0.056
0.005571,178,156,89,423,0.056
0.005572,178,156,89,423,0.056
0.005573,178,156,89,423,0.056
0.005574,178,156,89,423,0.056
0.005575,178,156,89,423,0.056
0.005576,178,156,89,423,0.056
0.005577,178,156,89,423,0.056
0.005578,178,156,89,423,0.056
0.005579,178,156,89,423,0.056
0.00558,178,156,89,423,0.056
0.005581,178,156,89,423,0.056
0.005582,178,156,89,423,0.056
0.005583,178,156,89,423,0.056
0.005584,178,156,89,423,0.056
0.005585,178,156,89,423,0.056
0.005586,178,156,89,423,0.056
0.005587,178,156,89,423,0.056
0.005588,178,156,89,423,0.056
0.005589,178,156,89,423,0.056
0.00559,178,156,89,423,0.056
0.005591,178,156,88,422,0.056
0.005592,178,156,88,422,0.056
0.005593,178,156,88,422,0.056
0.005594,178,156,88,422,0.056
0.005595,178,156,88,422,0.056
0.005596,178,156,88,422,0.056
0.005597,178,156,88,422,0.056
0.005598,178,156,88,422,0.056
0.005599,178,156,88,422,0.056
0.0056,178,156,88,422,0.056
0.005601,178,156,88,422,0.056
0.005602,178,156,88,422,0.056
0.005603,178,156,88,422,0.056
0.005604,178,156,88,422,0.056
0.005605,178,156,88,422,0.056
0.005606,178,156,88,422,0.056
0.005607,178,156,88,422,0.056
0.005608,179,156,88,423,0.056
0.005609,179,156,88,423,0.056
0.00561,179,156,88,423,0.056
0.005611,179,156,88,423,0.056
0.005612,179,156,88,423,0.056
0.005613,179,156,88,423,0.056
0.005614,179,156,88,423,0.056
0.005615,179,156,88,423,0.056
0.005616,179,156,88,423,0.056
0.005617,179,156,88,423,0.056
0.005618,179,156,88,423,0.056
0.005619,179,156,88,423,0.056
0.00562,179,156,88,423,0.056
0.005621,179,156,88,423,0.056
0.005622,179,156,88,423,0.056
0.005623,179,156,88,423,0.056
0.005624,179,156,88,423,0.056
0.005625,179,156,88,423,0.056
0.005626,179,156,88,423,0.056
0.005627,179,156,88,423,0.056
0.005628,179,156,88,423,0.056
0.005629,179,156,88,423,0.056
0.00563,179,156,88,423,0.056
0.005631,179,156,88,423,0.056
0.005632,179,156,88,423,0.056
0.005633,179,156,88,423,0.056
0.005634,179,156,88,423,0.056
0.005635,179,156,88,423,0.056
0.005636,179,156,88,423,0.056
0.005637,179,156,88,423,0.056
0.005638,179,156,88,423,0.056
0.005639,179,156,88,423,0.056
0.00564,179,156,88,423,0.056
0.005641,179,156,88,423,0.056
0.005642,179,156,88,423,0.056
0.005643,179,156,88,423,0.056
0.005644,179,156,88,423,0.056
0.005645,179,156,88,423,0.056
0.005646,179,156,88,423,0.056
0.005647,179,156,88,423,0.056
0.005648,179,156,88,423,0.056
0.005649,179,156,88,423,0.056
0.00565,179,156,88,423,0.056
0.005651,179,157,88,424,0.057
0.005652,179,157,88,424,0.057
0.005653,179,157,88,424,0.057
0.005654,179,157,88,424,0.057
0.005655,179,157,88,424,0.057
0.005656,179,157,88,424,0.057
0.005657,179,157,88,424,0.057
0.005658,179,157,88,424,0.057
0.005659,179,157,88,424,0.057
0.00566,179,157,88,424,0.057
0.005661,179,157,88,424,0.057
0.005662,179,157,88,424,0.057
0.005663,179,157,88,424,0.057
0.005664,179,157,88,424,0.057
0.005665,179,157,88,424,0.057
0.005666,179,157,88,424,0.057
0.005667,179,157,88,424,0.057
0.005668,179,157,88,424,0.057
0.005669,179,157,88,424,0.057
0.00567,179,157,88,424,0.057
0.005671,179,157,88,424,0.057
0.005672,179,157,88,424,0.057
0.005673,179,157,88,424,0.057
0.005674,179,157,88,424,0.057
0.005675,179,157,88,424,0.057
0.005676,179,157,88,424,0.057
0.005677,179,157,88,424,0.057
0.005678,179,157,88,424,0.057
0.005679,180,157,88,425,0.057
0.00568,180,157,88,425,0.057
0.005681,180,157,88,425,0.057
0.005682,180,157,87,424,0.057
0.005683,180,157,87,424,0.057
0.005684,180,157,87,424,0.057
0.005685,180,157,87,424,0.057
0.005686,180,157,87,424,0.057
0.005687,180,157,87,424,0.057
0.005688,180,157,87,424,0.057
0.005689,180,157,87,424,0.057
0.00569,180,157,87,424,0.057
0.005691,180,157,87,424,0.057
0.005692,180,157,87,424,0.057
0.005693,180,157,87,424,0.057
0.005694,180,157,87,424,0.057
0.005695,180,157,87,424,0.057
0.005696,180,157,87,424,0.057
0.005697,180,157,87,424,0.057
0.005698,180,157,87,424,0.057
0.005699,180,157,87,424,0.057
0.0057,180,157,87,424,0.057
0.005701,180,157,87,424,0.057
0.005702,180,157,87,424,0.057
0.005703,180,157,87,424,0.057
0.005704,180,157,87,424,0.057
0.005705,180,157,87,424,0.057
0.005706,180,157,87,424,0.057
0.005707,180,157,87,424,0.057
0.005708,180,157,87,424,0.057
0.005709,180,157,87,424,0.057
0.00571,180,157,87,424,0.057
0.005711,180,157,87,424,0.057
0.005712,180,157,87,424,0.057
0.005713,180,157,87,424,0.057
0.005714,180,157,87,424,0.057
0.005715,180,157,87,424,0.057
0.005716,180,157,87,424,0.057
0.005717,180,157,87,424,0.057
0.005718,180,157,87,424,0.057
0.005719,180,157,87,424,0.057
0.00572,180,157,87,424,0.057
0.005721,180,157,87,424,0.057
0.005722,180,157,87,424,0.057
0.005723,180,157,87,424,0.057
0.005724,180,157,87,424,0.057
0.005725,180,157,87,424,0.057
0.005726,180,157,87,424,0.057
0.005727,180,157,87,424,0.057
0.005728,180,157,87,424,0.057
0.005729,180,157,87,424,0.057
0.00573,180,157,87,424,0.057
0.005731,180,157,87,424,0.057
0.005732,180,157,87,424,0.057
0.005733,180,157,87,424,0.057
0.005734,180,157,87,424,0.057
0.005735,180,157,87,424,0.057
0.005736,180,157,87,424,0.057
0.005737,180,157,87,424,0.057
0.005738,180,157,87,424,0.057
0.005739,180,157,87,424,0.057
0.00574,180,157,87,424,0.057
0.005741,180,157,87,424,0.057
0.005742,180,157,87,424,0.057
0.005743,180,157,87,424,0.057
0.005744,180,157,87,424,0.057
0.005745,180,157,87,424,0.057
0.005746,180,157,87,424,0.057
0.005747,180,157,87,424,0.057
0.005748,180,157,87,424,0.057
0.005749,180,157,87,424,0.057
0.00575,180,158,87,425,0.057
0.005751,181,158,87,426,0.058
0.005752,181,158,87,426,0.058
0.005753,181,158,87,426,0.058
0.005754,181,158,87,426,0.058
0.005755,181,158,87,426,0.058
0.005756,181,158,87,426,0.058
0.005757,181,158,87,426,0.058
0.005758,181,158,87,426,0.058
0.005759,181,158,87,426,0.058
0.00576,181,158,87,426,0.058
0.005761,181,158,87,426,0.058
0.005762,181,158,87,426,0.058
0.005763,181,158,87,426,0.058
0.005764,181,158,87,426,0.058
0.005765,181,158,87,426,0.058
0.005766,181,158,87,426,0.058
0.005767,181,158,87,426,0.058
0.005768,181,158,87,426,0.058
0.005769,181,158,87,426,0.058
0.00577,181,158,87,426,0.058
0.005771,181,158,87,426,0.058
0.005772,181,158,87,426,0.058
0.005773,181,158,86,425,0.058
0.005774,181,158,86,425,0.058
0.005775,181,158,86,425,0.058
0.005776,181,158,86,425,0.058
0.005777,181,158,86,425,0.058
0.005778,181,158,86,425,0.058
0.005779,181,158,86,425,0.058
0.00578,181,158,86,425,0.058
0.005781,181,158,86,425,0.058
0.005782,181,158,86,425,0.058
0.005783,181,158,86,425,0.058
0.005784,181,158,86,425,0.058
0.005785,181,158,86,425,0.058
0.005786,181,158,86,425,0.058
0.005787,181,158,86,425,0.058
0.005788,181,158,86,425,0.058
0.005789,181,158,86,425,0.058
0.00579,181,158,86,425,0.058
0.005791,181,158,86,425,0.058
0.005792,181,158,86,425,0.058
0.005793,181,158,86,425,0.058
0.005794,181,158,86,425,0.058
0.005795,181,158,86,425,0.058
0.005796,181,158,86,425,0.058
0.005797,181,158,86,425,0.058
0.005798,181,158,86,425,0.058
0.005799,181,158,86,425,0.058
0.0058,181,158,86,425,0.058
0.005801,181,158,86,425,0.058
0.005802,181,158,86,425,0.058
0.005803,181,158,86,425,0.058
0.005804,181,158,86,425,0.058
0.005805,181,158,86,425,0.058
0.005806,181,158,86,425,0.058
0.005807,181,158,86,425,0.058
0.005808,181,158,86,425,0.058
0.005809,181,158,86,425,0.058
0.00581,181,158,86,425,0.058
0.005811,181,158,86,425,0.058
0.005812,181,158,86,425,0.058
0.005813,181,158,86,425,0.058
0.005814,181,158,86,425,0.058
0.005815,181,158,86,425,0.058
0.005816,181,158,86,425,0.058
0.005817,181,158,86,425,0.058
0.005818,181,158,86,425,0.058
0.005819,181,158,86,425,0.058
0.00582,181,158,86,425,0.058
0.005821,181,158,86,425,0.058
0.005822,182,158,86,426,0.058
0.005823,182,158,86,426,0.058
0.005824,182,158,86,426,0.058
0.005825,182,158,86,426,0.058
0.005826,182,158,86,426,0.058
0.005827,182,158,86,426,0.058
0.005828,182,158,86,426,0.058
0.005829,182,158,86,426,0.058
0.00583,182,158,86,426,0.058
0.005831,182,158,86,426,0.058
0.005832,182,158,86,426,0.058
0.005833,182,158,86,426,0.058
0.005834,182,158,86,426,0.058
0.005835,182,158,86,426,0.058
0.005836,182,158,86,426,0.058
0.005837,182,158,86,426,0.058
0.005838,182,158,86,426,0.058
0.005839,182,158,86,426,0.058
0.00584,182,158,86,426,0.058
0.005841,182,158,86,426,0.058
0.005842,182,158,86,426,0.058
0.005843,182,158,86,426,0.058
0.005844,182,158,86,426,0.058
0.005845,182,158,86,426,0.058
0.005846,182,158,86,426,0.058
0.005847,182,158,86,426,0.058
0.005848,182,158,86,426,0.058
0.005849,182,158,86,426,0.058
0.00585,182,158,86,426,0.058
0.005851,182,159,86,427,0.059
0.005852,182,159,86,427,0.059
0.005853,182,159,86,427,0.059
0.005854,182,159,86,427,0.059
0.005855,182,159,86,427,0.059
0.005856,182,159,86,427,0.059
0.005857,182,159,86,427,0.059
0.005858,182,159,86,427,0.059
0.005859,182,159,86,427,0.059
0.00586,182,159,86,427,0.059
0.005861,182,159,86,427,0.059
0.005862,182,159,86,427,0.059
0.005863,182,159,86,427,0.059
0.005864,182,159,85,426,0.059
0.005865,182,159,85,426,0.059
0.005866,182,159,85,426,0.059
0.005867,182,159,85,426,0.059
0.005868,182,159,85,426,0.059
0.005869,182,159,85,426,0.059
0.00587,182,159,85,426,0.059
0.005871,182,159,85,426,0.059
0.005872,182,159,85,426,0.059
0.005873,182,159,85,426,0.059
0.005874,182,159,85,426,0.059
0.005875,182,159,85,426,0.059
0.005876,182,159,85,426,0.059
0.005877,182,159,85,426,0.059
0.005878,182,159,85,426,0.059
0.005879,182,159,85,426,0.059
0.00588,182,159,85,426,0.059
0.005881,182,159,85,426,0.059
0.005882,182,159,85,426,0.059
0.005883,182,159,85,426,0.059
0.005884,182,159,85,426,0.059
0.005885,182,159,85,426,0.059
0.005886,182,159,85,426,0.059
0.005887,182,159,85,426,0.059
0.005888,182,159,85,426,0.059
0.005889,182,159,85,426,0.059
0.00589,182,159,85,426,0.059
0.005891,182,159,85,426,0.059
0.005892,182,159,85,426,0.059
0.005893,183,159,85,427,0.059
0.005894,183,159,85,427,0.059
0.005895,183,159,85,427,0.059
0.005896,183,159,85,427,0.059
0.005897,183,159,85,427,0.059
0.005898,183,159,85,427,0.059
0.005899,183,159,85,427,0.059
0.0059,183,159,85,427,0.059
0.005901,183,159,85,427,0.059
0.005902,183,159,85,427,0.059
0.005903,183,159,85,427,0.059
0.005904,183,159,85,427,0.059
0.005905,183,159,85,427,0.059
0.005906,183,159,85,427,0.059
0.005907,183,159,85,427,0.059
0.005908,183,159,85,427,0.059
0.005909,183,159,85,427,0.059
0.00591,183,159,85,427,0.059
0.005911,183,159,85,427,0.059
0.005912,183,159,85,427,0.059
0.005913,183,159,85,427,0.059
0.005914,183,159,85,427,0.059
0.005915,183,159,85,427,0.059
0.005916,183,159,85,427,0.059
0.005917,183,159,85,427,0.059
0.005918,183,159,85,427,0.059
0.005919,183,159,85,427,0.059
0.00592,183,159,85,427,0.059
0.005921,183,159,85,427,0.059
0.005922,183,159,85,427,0.059
0.005923,183,159,85,427,0.059
0.005924,183,159,85,427,0.059
0.005925,183,159,85,427,0.059
0.005926,183,159,85,427,0.059
0.005927,183,159,85,427,0.059
