Mercury (mg/L),Red Value,Green Value,Blue Value,Orange Intensity,Absorbance
0.004914,196,79,56,331,0.098
0.004915,196,79,56,331,0.098
0.004916,196,79,56,331,0.098
0.004917,197,79,56,332,0.098
0.004918,197,79,56,332,0.098
0.004919,197,79,56,332,0.098
0.00492,197,79,56,332,0.098
0.004921,197,79,56,332,0.098
0.004922,197,79,56,332,0.098
0.004923,197,79,56,332,0.098
0.004924,197,79,56,332,0.098
0.004925,197,79,56,332,0.098
0.004926,197,79,56,332,0.099
0.004927,197,79,56,332,0.099
0.004928,197,79,56,332,0.099
0.004929,197,79,56,332,0.099
0.00493,197,79,56,332,0.099
0.004931,197,79,56,332,0.099
0.004932,197,79,56,332,0.099
0.004933,197,79,56,332,0.099
0.004934,197,79,56,332,0.099
0.004935,197,79,56,332,0.099
0.004936,197,79,56,332,0.099
0.004937,197,79,56,332,0.099
0.004938,197,79,56,332,0.099
0.004939,197,79,56,332,0.099
0.00494,197,79,56,332,0.099
0.004941,197,79,56,332,0.099
0.004942,197,79,56,332,0.099
0.004943,197,79,56,332,0.099
0.004944,197,79,56,332,0.099
0.004945,197,79,56,332,0.099
0.004946,197,79,56,332,0.099
0.004947,197,79,56,332,0.099
0.004948,197,79,56,332,0.099
0.004949,197,79,56,332,0.099
0.00495,197,79,56,332,0.099
0.004951,197,79,56,332,0.099
0.004952,197,79,56,332,0.099
0.004953,197,79,56,332,0.099
0.004954,197,79,56,332,0.099
0.004955,197,79,56,332,0.099
0.004956,197,79,56,332,0.099
0.004957,197,79,56,332,0.099
0.004958,197,79,56,332,0.099
0.004959,197,79,56,332,0.099
0.00496,197,79,56,332,0.099
0.004961,197,79,56,332,0.099
0.004962,197,79,56,332,0.099
0.004963,198,79,56,333,0.099
0.004964,198,79,56,333,0.099
0.004965,198,79,56,333,0.099
0.004966,198,79,56,333,0.099
0.004967,198,79,56,333,0.099
0.004968,198,79,55,332,0.099
0.004969,198,79,55,332,0.099
0.00497,198,79,55,332,0.099
0.004971,198,79,55,332,0.099
0.004972,198,79,55,332,0.099
0.004973,198,79,55,332,0.099
0.004974,198,79,55,332,0.099
0.004975,198,79,55,332,0.099
0.004976,198,79,55,332,0.1
0.004977,198,79,55,332,0.1
0.004978,198,79,55,332,0.1
0.004979,198,79,55,332,0.1
0.00498,198,79,55,332,0.1
0.004981,198,78,55,331,0.1
0.004982,198,78,55,331,0.1
0.004983,198,78,55,331,0.1
0.004984,198,78,55,331,0.1
0.004985,198,78,55,331,0.1
0.004986,198,78,55,331,0.1
0.004987,198,78,55,331,0.1
0.004988,198,78,55,331,0.1
0.004989,198,78,55,331,0.1
0.00499,198,78,55,331,0.1
0.004991,198,78,55,331,0.1
0.004992,198,78,55,331,0.1
0.004993,198,78,55,331,0.1
0.004994,198,78,55,331,0.1
0.004995,198,78,55,331,0.1
0.004996,198,78,55,331,0.1
0.004997,198,78,55,331,0.1
0.004998,198,78,55,331,0.1
0.004999,198,78,55,331,0.1
0.005,198,78,55,331,0.1
0.005001,198,78,55,331,0.1
0.005002,198,78,55,331,0.1
0.005003,198,78,55,331,0.1
0.005004,198,78,55,331,0.1
0.005005,198,78,55,331,0.1
0.005006,198,78,55,331,0.1
0.005007,198,78,55,331,0.1
0.005008,198,78,55,331,0.1
0.005009,199,78,55,332,0.1
0.00501,199,78,55,332,0.1
0.005011,199,78,55,332,0.1
0.005012,199,78,55,332,0.1
0.005013,199,78,55,332,0.1
0.005014,199,78,55,332,0.1
0.005015,199,78,55,332,0.1
0.005016,199,78,55,332,0.1
0.005017,199,78,55,332,0.1
0.005018,199,78,55,332,0.1
0.005019,199,78,55,332,0.1
0.00502,199,78,55,332,0.1
0.005021,199,78,55,332,0.1
0.005022,199,78,55,332,0.1
0.005023,199,78,55,332,0.1
0.005024,199,78,55,332,0.1
0.005025,199,78,55,332,0.1
0.005026,199,78,55,332,0.101
0.005027,199,78,55,332,0.101
0.005028,199,78,55,332,0.101
0.005029,199,78,55,332,0.101
0.00503,199,78,55,332,0.101
0.005031,199,78,55,332,0.101
0.005032,199,78,55,332,0.101
0.005033,199,78,55,332,0.101
0.005034,199,78,55,332,0.101
0.005035,199,78,54,331,0.101
0.005036,199,78,54,331,0.101
0.005037,199,78,54,331,0.101
0.005038,199,78,54,331,0.101
0.005039,199,78,54,331,0.101
0.00504,199,78,54,331,0.101
0.005041,199,78,54,331,0.101
0.005042,199,78,54,331,0.101
0.005043,199,78,54,331,0.101
0.005044,199,78,54,331,0.101
0.005045,199,78,54,331,0.101
0.005046,199,78,54,331,0.101
0.005047,199,78,54,331,0.101
0.005048,199,78,54,331,0.101
0.005049,199,78,54,331,0.101
0.00505,199,78,54,331,0.101
0.005051,199,78,54,331,0.101
0.005052,199,78,54,331,0.101
0.005053,199,78,54,331,0.101
0.005054,199,78,54,331,0.101
0.005055,200,78,54,332,0.101
0.005056,200,78,54,332,0.101
0.005057,200,78,54,332,0.101
0.005058,200,78,54,332,0.101
0.005059,200,78,54,332,0.101
0.00506,200,78,54,332,0.101
0.005061,200,78,54,332,0.101
0.005062,200,78,54,332,0.101
0.005063,200,78,54,332,0.101
0.005064,200,78,54,332,0.101
0.005065,200,78,54,332,0.101
0.005066,200,78,54,332,0.101
0.005067,200,78,54,332,0.101
0.005068,200,78,54,332,0.101
0.005069,200,78,54,332,0.101
0.00507,200,78,54,332,0.101
0.005071,200,78,54,332,0.101
0.005072,200,78,54,332,0.101
0.005073,200,78,54,332,0.101
0.005074,200,78,54,332,0.101
0.005075,200,78,54,332,0.102
0.005076,200,78,54,332,0.102
0.005077,200,78,54,332,0.102
0.005078,200,78,54,332,0.102
0.005079,200,78,54,332,0.102
0.00508,200,78,54,332,0.102
0.005081,200,78,54,332,0.102
0.005082,200,78,54,332,0.102
0.005083,200,78,54,332,0.102
0.005084,200,78,54,332,0.102
0.005085,200,78,54,332,0.102
0.005086,200,78,54,332,0.102
0.005087,200,78,54,332,0.102
0.005088,200,78,54,332,0.102
0.005089,200,78,54,332,0.102
0.00509,200,78,54,332,0.102
0.005091,200,78,54,332,0.102
0.005092,200,78,54,332,0.102
0.005093,200,78,54,332,0.102
0.005094,200,78,54,332,0.102
0.005095,200,78,54,332,0.102
0.005096,200,78,54,332,0.102
0.005097,200,78,54,332,0.102
0.005098,200,78,54,332,0.102
0.005099,200,78,54,332,0.102
0.0051,200,78,54,332,0.102
0.005101,201,77,53,331,0.102
0.005102,201,77,53,331,0.102
0.005103,201,77,53,331,0.102
0.005104,201,77,53,331,0.102
0.005105,201,77,53,331,0.102
0.005106,201,77,53,331,0.102
0.005107,201,77,53,331,0.102
0.005108,201,77,53,331,0.102
0.005109,201,77,53,331,0.102
0.00511,201,77,53,331,0.102
0.005111,201,77,53,331,0.102
0.005112,201,77,53,331,0.102
0.005113,201,77,53,331,0.102
0.005114,201,77,53,331,0.102
0.005115,201,77,53,331,0.102
0.005116,201,77,53,331,0.102
0.005117,201,77,53,331,0.102
0.005118,201,77,53,331,0.102
0.005119,201,77,53,331,0.102
0.00512,201,77,53,331,0.102
0.005121,201,77,53,331,0.102
0.005122,201,77,53,331,0.102
0.005123,201,77,53,331,0.102
0.005124,201,77,53,331,0.102
0.005125,201,77,53,331,0.102
0.005126,201,77,53,331,0.103
0.005127,201,77,53,331,0.103
0.005128,201,77,53,331,0.103
0.005129,201,77,53,331,0.103
0.00513,201,77,53,331,0.103
0.005131,201,77,53,331,0.103
0.005132,201,77,53,331,0.103
0.005133,201,77,53,331,0.103
0.005134,201,77,53,331,0.103
0.005135,201,77,53,331,0.103
0.005136,201,77,53,331,0.103
0.005137,201,77,53,331,0.103
0.005138,201,77,53,331,0.103
0.005139,201,77,53,331,0.103
0.00514,201,77,53,331,0.103
0.005141,201,77,53,331,0.103
0.005142,201,77,53,331,0.103
0.005143,201,77,53,331,0.103
0.005144,201,77,53,331,0.103
0.005145,201,77,53,331,0.103
0.005146,201,77,53,331,0.103
0.005147,201,77,53,331,0.103
0.005148,202,77,53,332,0.103
0.005149,202,77,53,332,0.103
0.00515,202,77,53,332,0.103
0.005151,202,77,53,332,0.103
0.005152,202,77,53,332,0.103
0.005153,202,77,53,332,0.103
0.005154,202,77,53,332,0.103
0.005155,202,77,53,332,0.103
0.005156,202,77,53,332,0.103
0.005157,202,77,53,332,0.103
0.005158,202,77,53,332,0.103
0.005159,202,77,53,332,0.103
0.00516,202,77,53,332,0.103
0.005161,202,77,53,332,0.103
0.005162,202,77,53,332,0.103
0.005163,202,77,53,332,0.103
0.005164,202,77,53,332,0.103
0.005165,202,77,53,332,0.103
0.005166,202,77,53,332,0.103
0.005167,202,77,53,332,0.103
0.005168,202,77,52,331,0.103
0.005169,202,77,52,331,0.103
0.00517,202,77,52,331,0.103
0.005171,202,77,52,331,0.103
0.005172,202,77,52,331,0.103
0.005173,202,77,52,331,0.103
0.005174,202,77,52,331,0.103
0.005175,202,77,52,331,0.104
0.005176,202,77,52,331,0.104
0.005177,202,77,52,331,0.104
0.005178,202,77,52,331,0.104
0.005179,202,77,52,331,0.104
0.00518,202,77,52,331,0.104
0.005181,202,77,52,331,0.104
0.005182,202,77,52,331,0.104
0.005183,202,77,52,331,0.104
0.005184,202,77,52,331,0.104
0.005185,202,77,52,331,0.104
0.005186,202,77,52,331,0.104
0.005187,202,77,52,331,0.104
0.005188,202,77,52,331,0.104
0.005189,202,77,52,331,0.104
0.00519,202,77,52,331,0.104
0.005191,202,77,52,331,0.104
0.005192,202,77,52,331,0.104
0.005193,202,77,52,331,0.104
0.005194,203,77,52,332,0.104
0.005195,203,77,52,332,0.104
0.005196,203,77,52,332,0.104
0.005197,203,77,52,332,0.104
0.005198,203,77,52,332,0.104
0.005199,203,77,52,332,0.104
0.0052,203,77,52,332,0.104
0.005201,203,77,52,332,0.104
0.005202,203,77,52,332,0.104
0.005203,203,77,52,332,0.104
0.005204,203,77,52,332,0.104
0.005205,203,77,52,332,0.104
0.005206,203,77,52,332,0.104
0.005207,203,77,52,332,0.104
0.005208,203,77,52,332,0.104
0.005209,203,77,52,332,0.104
0.00521,203,77,52,332,0.104
0.005211,203,77,52,332,0.104
0.005212,203,77,52,332,0.104
0.005213,203,77,52,332,0.104
0.005214,203,77,52,332,0.104
0.005215,203,77,52,332,0.104
0.005216,203,77,52,332,0.104
0.005217,203,77,52,332,0.104
0.005218,203,77,52,332,0.104
0.005219,203,77,52,332,0.104
0.00522,203,77,52,332,0.104
0.005221,203,76,52,331,0.104
0.005222,203,76,52,331,0.104
0.005223,203,76,52,331,0.104
0.005224,203,76,52,331,0.104
0.005225,203,76,52,331,0.104
0.005226,203,76,52,331,0.105
0.005227,203,76,52,331,0.105
0.005228,203,76,52,331,0.105
0.005229,203,76,52,331,0.105
0.00523,203,76,52,331,0.105
0.005231,203,76,52,331,0.105
0.005232,203,76,52,331,0.105
0.005233,203,76,52,331,0.105
0.005234,203,76,52,331,0.105
0.005235,203,76,51,330,0.105
0.005236,203,76,51,330,0.105
0.005237,203,76,51,330,0.105
0.005238,203,76,51,330,0.105
0.005239,203,76,51,330,0.105
0.00524,204,76,51,331,0.105
0.005241,204,76,51,331,0.105
0.005242,204,76,51,331,0.105
0.005243,204,76,51,331,0.105
0.005244,204,76,51,331,0.105
0.005245,204,76,51,331,0.105
0.005246,204,76,51,331,0.105
0.005247,204,76,51,331,0.105
0.005248,204,76,51,331,0.105
0.005249,204,76,51,331,0.105
0.00525,204,76,51,331,0.105
0.005251,204,76,51,331,0.105
0.005252,204,76,51,331,0.105
0.005253,204,76,51,331,0.105
0.005254,204,76,51,331,0.105
0.005255,204,76,51,331,0.105
0.005256,204,76,51,331,0.105
0.005257,204,76,51,331,0.105
0.005258,204,76,51,331,0.105
0.005259,204,76,51,331,0.105
0.00526,204,76,51,331,0.105
0.005261,204,76,51,331,0.105
0.005262,204,76,51,331,0.105
0.005263,204,76,51,331,0.105
0.005264,204,76,51,331,0.105
0.005265,204,76,51,331,0.105
0.005266,204,76,51,331,0.105
0.005267,204,76,51,331,0.105
0.005268,204,76,51,331,0.105
0.005269,204,76,51,331,0.105
0.00527,204,76,51,331,0.105
0.005271,204,76,51,331,0.105
0.005272,204,76,51,331,0.105
0.005273,204,76,51,331,0.105
0.005274,204,76,51,331,0.105
0.005275,204,76,51,331,0.106
0.005276,204,76,51,331,0.106
0.005277,204,76,51,331,0.106
0.005278,204,76,51,331,0.106
0.005279,204,76,51,331,0.106
0.00528,204,76,51,331,0.106
0.005281,204,76,51,331,0.106
0.005282,204,76,51,331,0.106
0.005283,204,76,51,331,0.106
0.005284,204,76,51,331,0.106
0.005285,204,76,51,331,0.106
0.005286,205,76,51,332,0.106
0.005287,205,76,51,332,0.106
0.005288,205,76,51,332,0.106
0.005289,205,76,51,332,0.106
0.00529,205,76,51,332,0.106
0.005291,205,76,51,332,0.106
0.005292,205,76,51,332,0.106
0.005293,205,76,51,332,0.106
0.005294,205,76,51,332,0.106
0.005295,205,76,51,332,0.106
0.005296,205,76,51,332,0.106
0.005297,205,76,51,332,0.106
0.005298,205,76,51,332,0.106
0.005299,205,76,51,332,0.106
0.0053,205,76,51,332,0.106
0.005301,205,76,50,331,0.106
0.005302,205,76,50,331,0.106
0.005303,205,76,50,331,0.106
0.005304,205,76,50,331,0.106
0.005305,205,76,50,331,0.106
0.005306,205,76,50,331,0.106
0.005307,205,76,50,331,0.106
0.005308,205,76,50,331,0.106
0.005309,205,76,50,331,0.106
0.00531,205,76,50,331,0.106
0.005311,205,76,50,331,0.106
0.005312,205,76,50,331,0.106
0.005313,205,76,50,331,0.106
0.005314,205,76,50,331,0.106
0.005315,205,76,50,331,0.106
0.005316,205,76,50,331,0.106
0.005317,205,76,50,331,0.106
0.005318,205,76,50,331,0.106
0.005319,205,76,50,331,0.106
0.00532,205,76,50,331,0.106
0.005321,205,76,50,331,0.106
0.005322,205,76,50,331,0.106
0.005323,205,76,50,331,0.106
0.005324,205,76,50,331,0.106
0.005325,205,76,50,331,0.106
0.005326,205,76,50,331,0.107
0.005327,205,76,50,331,0.107
0.005328,205,76,50,331,0.107
0.005329,205,76,50,331,0.107
0.00533,205,76,50,331,0.107
0.005331,205,76,50,331,0.107
0.005332,206,76,50,332,0.107
0.005333,206,76,50,332,0.107
0.005334,206,76,50,332,0.107
0.005335,206,76,50,332,0.107
0.005336,206,76,50,332,0.107
0.005337,206,76,50,332,0.107
0.005338,206,76,50,332,0.107
0.005339,206,76,50,332,0.107
0.00534,206,76,50,332,0.107
0.005341,206,75,50,331,0.107
0.005342,206,75,50,331,0.107
0.005343,206,75,50,331,0.107
0.005344,206,75,50,331,0.107
0.005345,206,75,50,331,0.107
0.005346,206,75,50,331,0.107
0.005347,206,75,50,331,0.107
0.005348,206,75,50,331,0.107
0.005349,206,75,50,331,0.107
0.00535,206,75,50,331,0.107
0.005351,206,75,50,331,0.107
0.005352,206,75,50,331,0.107
0.005353,206,75,50,331,0.107
0.005354,206,75,50,331,0.107
0.005355,206,75,50,331,0.107
0.005356,206,75,50,331,0.107
0.005357,206,75,50,331,0.107
0.005358,206,75,50,331,0.107
0.005359,206,75,50,331,0.107
0.00536,206,75,50,331,0.107
0.005361,206,75,50,331,0.107
0.005362,206,75,50,331,0.107
0.005363,206,75,50,331,0.107
0.005364,206,75,50,331,0.107
0.005365,206,75,50,331,0.107
0.005366,206,75,50,331,0.107
0.005367,206,75,50,331,0.107
0.005368,206,75,49,330,0.107
0.005369,206,75,49,330,0.107
0.00537,206,75,49,330,0.107
0.005371,206,75,49,330,0.107
0.005372,206,75,49,330,0.107
0.005373,206,75,49,330,0.107
0.005374,206,75,49,330,0.107
0.005375,206,75,49,330,0.107
0.005376,206,75,49,330,0.108
0.005377,206,75,49,330,0.108
0.005378,207,75,49,331,0.108
0.005379,207,75,49,331,0.108
0.00538,207,75,49,331,0.108
0.005381,207,75,49,331,0.108
0.005382,207,75,49,331,0.108
0.005383,207,75,49,331,0.108
0.005384,207,75,49,331,0.108
0.005385,207,75,49,331,0.108
0.005386,207,75,49,331,0.108
0.005387,207,75,49,331,0.108
0.005388,207,75,49,331,0.108
0.005389,207,75,49,331,0.108
0.00539,207,75,49,331,0.108
0.005391,207,75,49,331,0.108
0.005392,207,75,49,331,0.108
0.005393,207,75,49,331,0.108
0.005394,207,75,49,331,0.108
0.005395,207,75,49,331,0.108
0.005396,207,75,49,331,0.108
0.005397,207,75,49,331,0.108
0.005398,207,75,49,331,0.108
0.005399,207,75,49,331,0.108
0.0054,207,75,49,331,0.108
0.005401,207,75,49,331,0.108
0.005402,207,75,49,331,0.108
0.005403,207,75,49,331,0.108
0.005404,207,75,49,331,0.108
0.005405,207,75,49,331,0.108
0.005406,207,75,49,331,0.108
0.005407,207,75,49,331,0.108
0.005408,207,75,49,331,0.108
0.005409,207,75,49,331,0.108
0.00541,207,75,49,331,0.108
0.005411,207,75,49,331,0.108
0.005412,207,75,49,331,0.108
0.005413,207,75,49,331,0.108
0.005414,207,75,49,331,0.108
0.005415,207,75,49,331,0.108
0.005416,207,75,49,331,0.108
0.005417,207,75,49,331,0.108
0.005418,207,75,49,331,0.108
0.005419,207,75,49,331,0.108
0.00542,207,75,49,331,0.108
0.005421,207,75,49,331,0.108
0.005422,207,75,49,331,0.108
0.005423,207,75,49,331,0.108
0.005424,208,75,49,332,0.108
0.005425,208,75,49,332,0.108
0.005426,208,75,49,332,0.109
0.005427,208,75,49,332,0.109
0.005428,208,75,49,332,0.109
0.005429,208,75,49,332,0.109
0.00543,208,75,49,332,0.109
0.005431,208,75,49,332,0.109
0.005432,208,75,49,332,0.109
0.005433,208,75,49,332,0.109
0.005434,208,75,49,332,0.109
0.005435,208,75,48,331,0.109
0.005436,208,75,48,331,0.109
0.005437,208,75,48,331,0.109
0.005438,208,75,48,331,0.109
0.005439,208,75,48,331,0.109
0.00544,208,75,48,331,0.109
0.005441,208,75,48,331,0.109
0.005442,208,75,48,331,0.109
0.005443,208,75,48,331,0.109
0.005444,208,75,48,331,0.109
0.005445,208,75,48,331,0.109
0.005446,208,75,48,331,0.109
0.005447,208,75,48,331,0.109
0.005448,208,75,48,331,0.109
0.005449,208,75,48,331,0.109
0.00545,208,75,48,331,0.109
0.005451,208,75,48,331,0.109
0.005452,208,75,48,331,0.109
0.005453,208,75,48,331,0.109
0.005454,208,75,48,331,0.109
0.005455,208,75,48,331,0.109
0.005456,208,75,48,331,0.109
0.005457,208,75,48,331,0.109
0.005458,208,75,48,331,0.109
0.005459,208,75,48,331,0.109
0.00546,208,75,48,331,0.109
0.005461,208,74,48,330,0.109
0.005462,208,74,48,330,0.109
0.005463,208,74,48,330,0.109
0.005464,208,74,48,330,0.109
0.005465,208,74,48,330,0.109
0.005466,208,74,48,330,0.109
0.005467,208,74,48,330,0.109
0.005468,208,74,48,330,0.109
0.005469,208,74,48,330,0.109
0.00547,208,74,48,330,0.109
0.005471,209,74,48,331,0.109
0.005472,209,74,48,331,0.109
0.005473,209,74,48,331,0.109
0.005474,209,74,48,331,0.109
0.005475,209,74,48,331,0.11
0.005476,209,74,48,331,0.11
0.005477,209,74,48,331,0.11
0.005478,209,74,48,331,0.11
0.005479,209,74,48,331,0.11
0.00548,209,74,48,331,0.11
0.005481,209,74,48,331,0.11
0.005482,209,74,48,331,0.11
0.005483,209,74,48,331,0.11
0.005484,209,74,48,331,0.11
0.005485,209,74,48,331,0.11
0.005486,209,74,48,331,0.11
0.005487,209,74,48,331,0.11
0.005488,209,74,48,331,0.11
0.005489,209,74,48,331,0.11
0.00549,209,74,48,331,0.11
0.005491,209,74,48,331,0.11
0.005492,209,74,48,331,0.11
0.005493,209,74,48,331,0.11
0.005494,209,74,48,331,0.11
0.005495,209,74,48,331,0.11
0.005496,209,74,48,331,0.11
0.005497,209,74,48,331,0.11
0.005498,209,74,48,331,0.11
0.005499,209,74,48,331,0.11
0.0055,209,74,48,331,0.11
0.005501,209,74,47,330,0.11
0.005502,209,74,47,330,0.11
0.005503,209,74,47,330,0.11
0.005504,209,74,47,330,0.11
0.005505,209,74,47,330,0.11
0.005506,209,74,47,330,0.11
0.005507,209,74,47,330,0.11
0.005508,209,74,47,330,0.11
0.005509,209,74,47,330,0.11
0.00551,209,74,47,330,0.11
0.005511,209,74,47,330,0.11
0.005512,209,74,47,330,0.11
0.005513,209,74,47,330,0.11
0.005514,209,74,47,330,0.11
0.005515,209,74,47,330,0.11
0.005516,209,74,47,330,0.11
0.005517,210,74,47,331,0.11
0.005518,210,74,47,331,0.11
0.005519,210,74,47,331,0.11
0.00552,210,74,47,331,0.11
0.005521,210,74,47,331,0.11
0.005522,210,74,47,331,0.11
0.005523,210,74,47,331,0.11
0.005524,210,74,47,331,0.11
0.005525,210,74,47,331,0.11
0.005526,210,74,47,331,0.111
0.005527,210,74,47,331,0.111
0.005528,210,74,47,331,0.111
0.005529,210,74,47,331,0.111
0.00553,210,74,47,331,0.111
0.005531,210,74,47,331,0.111
0.005532,210,74,47,331,0.111
0.005533,210,74,47,331,0.111
0.005534,210,74,47,331,0.111
0.005535,210,74,47,331,0.111
0.005536,210,74,47,331,0.111
0.005537,210,74,47,331,0.111
0.005538,210,74,47,331,0.111
0.005539,210,74,47,331,0.111
0.00554,210,74,47,331,0.111
0.005541,210,74,47,331,0.111
0.005542,210,74,47,331,0.111
0.005543,210,74,47,331,0.111
0.005544,210,74,47,331,0.111
0.005545,210,74,47,331,0.111
0.005546,210,74,47,331,0.111
0.005547,210,74,47,331,0.111
0.005548,210,74,47,331,0.111
0.005549,210,74,47,331,0.111
0.00555,210,74,47,331,0.111
0.005551,210,74,47,331,0.111
0.005552,210,74,47,331,0.111
0.005553,210,74,47,331,0.111
0.005554,210,74,47,331,0.111
0.005555,210,74,47,331,0.111
0.005556,210,74,47,331,0.111
0.005557,210,74,47,331,0.111
0.005558,210,74,47,331,0.111
0.005559,210,74,47,331,0.111
0.00556,210,74,47,331,0.111
0.005561,210,74,47,331,0.111
0.005562,210,74,47,331,0.111
0.005563,211,74,47,332,0.111
0.005564,211,74,47,332,0.111
0.005565,211,74,47,332,0.111
0.005566,211,74,47,332,0.111
0.005567,211,74,47,332,0.111
0.005568,211,74,46,331,0.111
0.005569,211,74,46,331,0.111
0.00557,211,74,46,331,0.111
0.005571,211,74,46,331,0.111
0.005572,211,74,46,331,0.111
0.005573,211,74,46,331,0.111
0.005574,211,74,46,331,0.111
0.005575,211,74,46,331,0.112
0.005576,211,74,46,331,0.112
0.005577,211,74,46,331,0.112
0.005578,211,74,46,331,0.112
0.005579,211,74,46,331,0.112
0.00558,211,74,46,331,0.112
0.005581,211,73,46,330,0.112
0.005582,211,73,46,330,0.112
0.005583,211,73,46,330,0.112
0.005584,211,73,46,330,0.112
0.005585,211,73,46,330,0.112
0.005586,211,73,46,330,0.112
0.005587,211,73,46,330,0.112
0.005588,211,73,46,330,0.112
0.005589,211,73,46,330,0.112
0.00559,211,73,46,330,0.112
0.005591,211,73,46,330,0.112
0.005592,211,73,46,330,0.112
0.005593,211,73,46,330,0.112
0.005594,211,73,46,330,0.112
0.005595,211,73,46,330,0.112
0.005596,211,73,46,330,0.112
0.005597,211,73,46,330,0.112
0.005598,211,73,46,330,0.112
0.005599,211,73,46,330,0.112
0.0056,211,73,46,330,0.112
0.005601,211,73,46,330,0.112
0.005602,211,73,46,330,0.112
0.005603,211,73,46,330,0.112
0.005604,211,73,46,330,0.112
0.005605,211,73,46,330,0.112
0.005606,211,73,46,330,0.112
0.005607,211,73,46,330,0.112
0.005608,211,73,46,330,0.112
0.005609,212,73,46,331,0.112
0.00561,212,73,46,331,0.112
0.005611,212,73,46,331,0.112
0.005612,212,73,46,331,0.112
0.005613,212,73,46,331,0.112
0.005614,212,73,46,331,0.112
0.005615,212,73,46,331,0.112
0.005616,212,73,46,331,0.112
0.005617,212,73,46,331,0.112
0.005618,212,73,46,331,0.112
0.005619,212,73,46,331,0.112
0.00562,212,73,46,331,0.112
0.005621,212,73,46,331,0.112
0.005622,212,73,46,331,0.112
0.005623,212,73,46,331,0.112
0.005624,212,73,46,331,0.112
0.005625,212,73,46,331,0.112
0.005626,212,73,46,331,0.113
0.005627,212,73,46,331,0.113
0.005628,212,73,46,331,0.113
0.005629,212,73,46,331,0.113
0.00563,212,73,46,331,0.113
0.005631,212,73,46,331,0.113
0.005632,212,73,46,331,0.113
0.005633,212,73,46,331,0.113
0.005634,212,73,46,331,0.113
0.005635,212,73,45,330,0.113
0.005636,212,73,45,330,0.113
0.005637,212,73,45,330,0.113
0.005638,212,73,45,330,0.113
0.005639,212,73,45,330,0.113
0.00564,212,73,45,330,0.113
0.005641,212,73,45,330,0.113
0.005642,212,73,45,330,0.113
0.005643,212,73,45,330,0.113
0.005644,212,73,45,330,0.113
0.005645,212,73,45,330,0.113
0.005646,212,73,45,330,0.113
0.005647,212,73,45,330,0.113
0.005648,212,73,45,330,0.113
0.005649,212,73,45,330,0.113
0.00565,212,73,45,330,0.113
0.005651,212,73,45,330,0.113
0.005652,212,73,45,330,0.113
0.005653,212,73,45,330,0.113
0.005654,212,73,45,330,0.113
0.005655,213,73,45,331,0.113
0.005656,213,73,45,331,0.113
0.005657,213,73,45,331,0.113
0.005658,213,73,45,331,0.113
0.005659,213,73,45,331,0.113
0.00566,213,73,45,331,0.113
0.005661,213,73,45,331,0.113
0.005662,213,73,45,331,0.113
0.005663,213,73,45,331,0.113
0.005664,213,73,45,331,0.113
0.005665,213,73,45,331,0.113
0.005666,213,73,45,331,0.113
0.005667,213,73,45,331,0.113
0.005668,213,73,45,331,0.113
0.005669,213,73,45,331,0.113
0.00567,213,73,45,331,0.113
0.005671,213,73,45,331,0.113
0.005672,213,73,45,331,0.113
0.005673,213,73,45,331,0.113
0.005674,213,73,45,331,0.113
0.005675,213,73,45,331,0.113
0.005676,213,73,45,331,0.114
0.005677,213,73,45,331,0.114
0.005678,213,73,45,331,0.114
0.005679,213,73,45,331,0.114
0.00568,213,73,45,331,0.114
0.005681,213,73,45,331,0.114
0.005682,213,73,45,331,0.114
0.005683,213,73,45,331,0.114
0.005684,213,73,45,331,0.114
0.005685,213,73,45,331,0.114
0.005686,213,73,45,331,0.114
0.005687,213,73,45,331,0.114
0.005688,213,73,45,331,0.114
0.005689,213,73,45,331,0.114
0.00569,213,73,45,331,0.114
0.005691,213,73,45,331,0.114
0.005692,213,73,45,331,0.114
0.005693,213,73,45,331,0.114
0.005694,213,73,45,331,0.114
0.005695,213,73,45,331,0.114
0.005696,213,73,45,331,0.114
0.005697,213,73,45,331,0.114
0.005698,213,73,45,331,0.114
0.005699,213,73,45,331,0.114
0.0057,213,73,45,331,0.114
0.005701,214,72,44,330,0.114
0.005702,214,72,44,330,0.114
0.005703,214,72,44,330,0.114
0.005704,214,72,44,330,0.114
0.005705,214,72,44,330,0.114
0.005706,214,72,44,330,0.114
0.005707,214,72,44,330,0.114
0.005708,214,72,44,330,0.114
0.005709,214,72,44,330,0.114
0.00571,214,72,44,330,0.114
0.005711,214,72,44,330,0.114
0.005712,214,72,44,330,0.114
0.005713,214,72,44,330,0.114
0.005714,214,72,44,330,0.114
0.005715,214,72,44,330,0.114
0.005716,214,72,44,330,0.114
0.005717,214,72,44,330,0.114
0.005718,214,72,44,330,0.114
0.005719,214,72,44,330,0.114
0.00572,214,72,44,330,0.114
0.005721,214,72,44,330,0.114
0.005722,214,72,44,330,0.114
0.005723,214,72,44,330,0.114
0.005724,214,72,44,330,0.114
0.005725,214,72,44,330,0.114
0.005726,214,72,44,330,0.115
0.005727,214,72,44,330,0.115
0.005728,214,72,44,330,0.115
0.005729,214,72,44,330,0.115
0.00573,214,72,44,330,0.115
0.005731,214,72,44,330,0.115
0.005732,214,72,44,330,0.115
0.005733,214,72,44,330,0.115
0.005734,214,72,44,330,0.115
